,Date,Ticker,average_turnover_1Y,average_turnover_3Y,beta_1Y,beta_3Y,volatility_1Y,volatility_3Y
0,2000-01-07,AAPL US Equity,282216704.26666665,155308311.17037037,1.3510919883938322,0.983968609590988,0.6025782151605761,0.6189270891518117
1,2000-01-07,ABT US Equity,67757776.11083333,47073819.12875608,0.9320666895501069,0.8666343965751833,0.3618920594466294,0.3055123363621213
2,2000-01-07,ADBE US Equity,89402887.33809525,65097800.33613757,0.966218506134084,0.8729734861035534,0.4969295225087538,0.5150518547463497
3,2000-01-07,ADI US Equity,63105345.96142857,42588784.67353122,1.2446703248287092,1.220119334873202,0.6044438129319971,0.6027587658352672
4,2000-01-07,ADM US Equity,16854400.33756746,23198488.86529973,0.3763823184074221,0.5166496224011028,0.3214828018226132,0.3191163543549559
5,2000-01-07,ADP US Equity,41396152.56928571,33740833.99828836,0.7446420887505442,0.7668034741310565,0.2965438825985291,0.2847966210845546
6,2000-01-07,ADSK US Equity,26646740.969841268,33569417.327724874,0.678294295960644,1.090546533594248,0.6199730160719367,0.5987452777912906
7,2000-01-07,AEE US Equity,10288365.522579364,,-0.3587356223408874,,0.1726905573677676,
8,2000-01-07,AEP US Equity,16845604.020714287,17778495.40769841,0.2757019123293006,0.2784390231960138,0.2094974509913388,0.1807204555723264
9,2000-01-07,AES US Equity,40624852.01095238,28337131.897804234,0.4606406573177182,0.6369339181329896,0.3966096112912005,0.439248441468856
10,2000-01-07,AFL US Equity,33110556.692063496,20476795.813268784,0.5830330594771096,0.785295449710842,0.3794949302629195,0.3813849633353804
11,2000-01-07,AIG US Equity,205423483.84734088,143680865.9263131,1.145224575553358,1.055501227108984,0.349095861793016,0.3302532165214634
12,2000-01-07,ALL US Equity,94832227.73007935,84415622.35497354,0.8537896064914787,0.9160336700051644,0.4021318291824249,0.3492950500119464
13,2000-01-07,AMAT US Equity,584829959.2230159,409360662.37068784,1.3627941750987294,1.4492672831831068,0.599755425170416,0.6097452375184986
14,2000-01-07,AMGN US Equity,364795284.5170635,243779095.890873,1.3426663109078965,0.9313037675751282,0.534763170617091,0.4284945062704894
15,2000-01-07,AMT US Equity,15616496.357142854,,0.4930169743558134,,0.5176306882079544,
16,2000-01-07,AMZN US Equity,1106764137.420635,,0.2272289700596059,,1.018760354977133,
17,2000-01-07,AON US Equity,25747518.272063494,18527231.076997355,0.8558620554491294,0.8013766418458425,0.3465729872893799,0.299996175057295
18,2000-01-07,APA US Equity,30532775.20535,21022677.727917857,0.2669755190655281,0.4806191396961964,0.5115737364801773,0.4260993292338995
19,2000-01-07,APD US Equity,26095866.660595234,21503462.37343915,0.53589387002628,0.5764151203852923,0.4557142752094467,0.3453174603924006
20,2000-01-07,APH US Equity,2534486.294603174,,0.2230251071446415,,0.3136233776754603,
21,2000-01-07,AVB US Equity,5692125.97352381,3805315.35436508,0.0347457409888797,0.0713474578484029,0.1985349887724432,0.1696243035197203
22,2000-01-07,AVY US Equity,19421098.867896825,14543011.69218254,0.3806953732554068,0.5659979364775485,0.3195867892308418,0.3125533608310902
23,2000-01-07,AXP US Equity,212958608.7396429,146742840.597127,1.312046894198322,1.2583904020696426,0.395825868609291,0.3814999252309859
24,2000-01-07,AZO US Equity,15552434.101190476,17450284.178174604,0.6576575167130558,0.75870707605894,0.3518382235797842,0.3714807034255186
25,2000-01-07,BA US Equity,137121719.6202381,176492814.5904762,0.4147148296704647,0.7728958211747273,0.3520814252870602,0.3731384416369763
26,2000-01-07,BAC US Equity,283925106.9953175,223433993.01399365,1.1474409950314928,1.1290823615333243,0.4063948649174562,0.3839271660929211
27,2000-01-07,BALL US Equity,7652212.69968254,5556778.843174603,0.1736771193729224,0.5587001240800775,0.3603527602101769,0.3443909868445335
28,2000-01-07,BAX US Equity,30462272.745238096,25866513.164154496,0.7097322683904448,0.7869447021926044,0.3090051103276099,0.3194794723580573
29,2000-01-07,BBWI US Equity,29002379.55968254,20225441.582195505,0.6375008128870275,0.8118897670009773,0.3648917588566434,0.3530881615310913
30,2000-01-07,BBY US Equity,132898795.23669642,64598702.38617499,1.168938450911407,0.8938751424931836,0.6855145705029467,0.6316862392428891
31,2000-01-07,BDX US Equity,36283619.0765873,27138640.116666663,0.5153007754544555,0.7878566137625137,0.4513792915360799,0.3878802225641344
32,2000-01-07,BEN US Equity,20505615.36654762,21396544.756031748,1.0475336092007457,1.1646333032661973,0.4677706032518403,0.4627341755765026
33,2000-01-07,BIIB US Equity,48368831.85,23944163.565873016,0.449457670324725,0.093952918575413,0.7712311235611973,0.6944314617007687
34,2000-01-07,BK US Equity,69195123.77478611,54714811.114512034,1.2588303977660051,1.2236909370531417,0.4307606527676029,0.3777795229776308
35,2000-01-07,BMY US Equity,230542237.68047625,196742798.76528043,1.2718012937179053,1.0948516432528137,0.3930092700652948,0.3569559305711066
36,2000-01-07,BSX US Equity,57996236.26531746,62444719.38621694,1.127946184067918,0.9161633120644098,0.6312335214497986,0.5622563507367601
37,2000-01-07,BWA US Equity,4518410.196825396,4121767.675661376,0.3955942633720587,0.4758329142541742,0.3033728667046133,0.3237559715338173
38,2000-01-07,BXP US Equity,5762838.513888889,,-0.0640546322565245,,0.2093759825400538,
39,2000-01-07,C US Equity,489516456.20503175,310280670.39047647,1.2731937660782493,1.4196281050246708,0.3818261087340872,0.434504697816398
40,2000-01-07,CAG US Equity,22880617.489087302,24794277.83716931,0.4058454491061602,0.558016915276365,0.3168685116641213,0.3116062630932243
